chamber,state,party,incumbent,termstart,bioguide,GDP,Annual GPD Percent Change,working age,65 and Older,First Term,Age First Term
house,IN,D,No,1977,C000787,2086,13,0.36,10.82,1977,31.6
house,NE,D,No,1977,C000261,2086,13,0.36,10.82,1977,31.4
house,PA,D,No,1977,K000319,2086,13,0.36,10.82,1977,30.3
house,MI,R,No,1977,S000935,2086,13,0.36,10.82,1977,30.2
house,VA,R,No,1977,T000367,2086,13,0.36,10.82,1977,30
house,IN,R,No,1977,Q000007,2086,13,0.36,10.82,1977,29.9
house,TN,D,No,1977,G000321,2086,13,0.36,10.82,1977,28.8
house,WV,D,No,1977,R000011,2086,13,0.36,10.82,1977,27.6
senate,MN,I,No,1977,H000956,2086,13,0.36,10.82,1977,64.9
senate,AL,D,No,1977,A000139,2086,13,0.36,10.82,1977,51.1
senate,VA,R,No,1977,W000154,2086,13,0.36,10.82,1977,49.9
senate,NY,D,No,1977,M001054,2086,13,0.36,10.82,1977,49.8
senate,MT,D,No,1977,H000344,2086,13,0.36,10.82,1977,48.7
senate,MN,R,No,1977,B000647,2086,13,0.36,10.82,1977,46.2
senate,WY,R,No,1977,S000429,2086,13,0.36,10.82,1977,45.3
senate,IN,R,No,1977,L000504,2086,13,0.36,10.82,1977,44.8
senate,KS,R,No,1977,K000017,2086,13,0.36,10.82,1977,44.4
senate,WY,R,No,1977,W000092,2086,13,0.36,10.82,1977,43.9
senate,UT,R,No,1977,H000338,2086,13,0.36,10.82,1977,42.8
senate,MN,R,No,1977,D000566,2086,13,0.36,10.82,1977,42.4
senate,NM,R,No,1977,S000132,2086,13,0.36,10.82,1977,41.5
senate,TN,D,No,1977,S000068,2086,13,0.36,10.82,1977,40.3
senate,AZ,D,No,1977,D000185,2086,13,0.36,10.82,1977,39.7
senate,AR,D,No,1977,H000675,2086,13,0.36,10.82,1977,38.4
senate,AL,D,No,1977,S000907,2086,13,0.36,10.82,1977,36.9
house,MI,D,No,1979,C000919,2632.1,8.8,0.37,11.18,1979,69.4
house,FL,D,No,1979,S000772,2632.1,8.8,0.37,11.18,1979,68.7
house,IL,D,No,1979,S000902,2632.1,8.8,0.37,11.18,1979,66.4
house,WV,D,No,1979,H001013,2632.1,8.8,0.37,11.18,1979,64.7
house,CA,R,No,1979,R000489,2632.1,8.8,0.37,11.18,1979,58.8
house,CA,R,No,1979,G000480,2632.1,8.8,0.37,11.18,1979,56
house,NJ,D,No,1979,G000511,2632.1,8.8,0.37,11.18,1979,54.4
house,KS,R,No,1979,J000074,2632.1,8.8,0.37,11.18,1979,53.6
house,MI,D,No,1979,A000076,2632.1,8.8,0.37,11.18,1979,53.1
house,FL,D,No,1979,H001018,2632.1,8.8,0.37,11.18,1979,52.7
house,PA,D,No,1979,A000329,2632.1,8.8,0.37,11.18,1979,51.8
house,PA,D,No,1979,M001123,2632.1,8.8,0.37,11.18,1979,49.8
house,PA,R,No,1979,C000523,2632.1,8.8,0.37,11.18,1979,49.8
house,CA,R,No,1979,D000044,2632.1,8.8,0.37,11.18,1979,49.3
house,MA,D,No,1979,M000264,2632.1,8.8,0.37,11.18,1979,49.2
house,NY,R,No,1979,S000675,2632.1,8.8,0.37,11.18,1979,48.4
house,MN,R,No,1979,E000198,2632.1,8.8,0.37,11.18,1979,47.9
house,TX,D,No,1979,L000180,2632.1,8.8,0.37,11.18,1979,47.7
house,MD,D,No,1979,B001220,2632.1,8.8,0.37,11.18,1979,46.5
house,MI,R,No,1979,D000131,2632.1,8.8,0.37,11.18,1979,46.5
house,NY,R,No,1979,L000192,2632.1,8.8,0.37,11.18,1979,45.4
house,KY,R,No,1979,H000776,2632.1,8.8,0.37,11.18,1979,45.2
house,LA,D,No,1979,L000167,2632.1,8.8,0.37,11.18,1979,44.8
house,AL,D,No,1979,S000320,2632.1,8.8,0.37,11.18,1979,44.7
house,CT,D,No,1979,R000067,2632.1,8.8,0.37,11.18,1979,44.6
house,CA,R,No,1979,S000393,2632.1,8.8,0.37,11.18,1979,44.5
house,CA,D,No,1979,D000373,2632.1,8.8,0.37,11.18,1979,44.4
house,CA,R,No,1979,L000274,2632.1,8.8,0.37,11.18,1979,44.2
house,IL,R,No,1979,P000444,2632.1,8.8,0.37,11.18,1979,43.6
house,NY,D,No,1979,F000088,2632.1,8.8,0.37,11.18,1979,43.4
house,WA,D,No,1979,S001115,2632.1,8.8,0.37,11.18,1979,43.3
house,AR,R,No,1979,B000422,2632.1,8.8,0.37,11.18,1979,43.1
house,IL,R,No,1979,C000871,2632.1,8.8,0.37,11.18,1979,43
house,PA,R,No,1979,D000446,2632.1,8.8,0.37,11.18,1979,41.6
house,MT,D,No,1979,W000520,2632.1,8.8,0.37,11.18,1979,41.2
house,AR,D,No,1979,A000213,2632.1,8.8,0.37,11.18,1979,40.9
house,MN,D,No,1979,S000005,2632.1,8.8,0.37,11.18,1979,40.9
house,WI,R,No,1979,R000459,2632.1,8.8,0.37,11.18,1979,40.3
house,TX,D,No,1979,S000851,2632.1,8.8,0.37,11.18,1979,40.2
house,WA,D,No,1979,L000486,2632.1,8.8,0.37,11.18,1979,39.9
house,KS,R,No,1979,W000426,2632.1,8.8,0.37,11.18,1979,39.3
house,NE,R,No,1979,B000403,2632.1,8.8,0.37,11.18,1979,39.3
house,MI,D,No,1979,W000682,2632.1,8.8,0.37,11.18,1979,39.2
house,WI,R,No,1979,P000265,2632.1,8.8,0.37,11.18,1979,38.6
house,SC,R,No,1979,C000079,2632.1,8.8,0.37,11.18,1979,38.5
house,PA,R,No,1979,R000277,2632.1,8.8,0.37,11.18,1979,38.2
house,WY,R,No,1979,C000344,2632.1,8.8,0.37,11.18,1979,38
house,CA,R,No,1979,P000097,2632.1,8.8,0.37,11.18,1979,37.8
house,CO,D,No,1979,K000304,2632.1,8.8,0.37,11.18,1979,37.4
house,PA,D,No,1979,G000402,2632.1,8.8,0.37,11.18,1979,37.4
house,CA,D,No,1979,M000249,2632.1,8.8,0.37,11.18,1979,37.3
house,TX,D,No,1979,W000777,2632.1,8.8,0.37,11.18,1979,37.3
house,NJ,R,No,1979,C000809,2632.1,8.8,0.37,11.18,1979,37.3
house,CA,R,No,1979,T000188,2632.1,8.8,0.37,11.18,1979,37.1
house,TX,D,No,1979,F000392,2632.1,8.8,0.37,11.18,1979,37
house,OH,D,No,1979,H000074,2632.1,8.8,0.37,11.18,1979,37
house,CO,R,No,1979,K000322,2632.1,8.8,0.37,11.18,1979,36.9
house,IN,R,No,1979,D000183,2632.1,8.8,0.37,11.18,1979,36.9
house,MS,R,No,1979,H000641,2632.1,8.8,0.37,11.18,1979,36.8
house,CA,D,No,1979,C000581,2632.1,8.8,0.37,11.18,1979,36.6
house,NY,R,No,1979,C000165,2632.1,8.8,0.37,11.18,1979,36.5
house,TX,D,No,1979,G000365,2632.1,8.8,0.37,11.18,1979,36.5
house,OH,R,No,1979,W000528,2632.1,8.8,0.37,11.18,1979,36.4
house,FL,D,No,1979,N000032,2632.1,8.8,0.37,11.18,1979,36.3
house,CA,D,No,1979,F000053,2632.1,8.8,0.37,11.18,1979,36.3
house,TX,D,No,1979,H000144,2632.1,8.8,0.37,11.18,1979,36.2
house,LA,D,No,1979,T000058,2632.1,8.8,0.37,11.18,1979,35.6
house,WI,R,No,1979,S000244,2632.1,8.8,0.37,11.18,1979,35.6
house,GA,R,No,1979,G000225,2632.1,8.8,0.37,11.18,1979,35.6
house,MD,D,No,1979,B000160,2632.1,8.8,0.37,11.18,1979,35.4
house,FL,D,No,1979,M000688,2632.1,8.8,0.37,11.18,1979,34.9
house,TX,D,No,1979,L000237,2632.1,8.8,0.37,11.18,1979,34.1
house,TN,D,No,1979,B000615,2632.1,8.8,0.37,11.18,1979,33.9
house,PA,D,No,1979,B000037,2632.1,8.8,0.37,11.18,1979,33.5
house,MA,D,No,1979,D000416,2632.1,8.8,0.37,11.18,1979,32.9
house,TX,R,No,1979,L000396,2632.1,8.8,0.37,11.18,1979,32.5
house,CA,R,No,1979,L000517,2632.1,8.8,0.37,11.18,1979,32.3
house,ME,R,No,1979,S000663,2632.1,8.8,0.37,11.18,1979,31.9
house,SD,D,No,1979,D000064,2632.1,8.8,0.37,11.18,1979,31.1
house,IA,R,No,1979,T000053,2632.1,8.8,0.37,11.18,1979,28.3
house,OK,D,No,1979,S001139,2632.1,8.8,0.37,11.18,1979,28.2
house,MA,D,No,1979,S000286,2632.1,8.8,0.37,11.18,1979,26.8
senate,AL,D,No,1979,H000445,2632.1,8.8,0.37,11.18,1979,57.6
senate,NE,D,No,1979,E000284,2632.1,8.8,0.37,11.18,1979,57.4
senate,FL,R,No,1979,H000374,2632.1,8.8,0.37,11.18,1979,52
senate,IA,R,No,1979,J000101,2632.1,8.8,0.37,11.18,1979,50.1
senate,NH,R,No,1979,R000497,2632.1,8.8,0.37,11.18,1979,48.7
senate,ME,D,No,1979,M000811,2632.1,8.8,0.37,11.18,1979,45.4
senate,MI,D,No,1979,L000261,2632.1,8.8,0.37,11.18,1979,44.6
senate,NH,R,No,1979,H000951,2632.1,8.8,0.37,11.18,1979,38.3
senate,OK,D,No,1979,B000639,2632.1,8.8,0.37,11.18,1979,37.7
senate,NJ,D,No,1979,B001225,2632.1,8.8,0.37,11.18,1979,35.5
house,PA,D,No,1981,S000579,3211,4.2,0.38,11.5,1981,61
house,CA,R,No,1981,C000322,3211,4.2,0.38,11.5,1981,60.8
house,NJ,D,No,1981,D000586,3211,4.2,0.38,11.5,1981,59.9
house,IL,D,No,1981,W000180,3211,4.2,0.38,11.5,1981,58.7
house,TX,D,No,1981,H000067,3211,4.2,0.38,11.5,1981,57.7
house,IA,R,No,1981,E000259,3211,4.2,0.38,11.5,1981,56.6
house,IL,D,No,1981,S000081,3211,4.2,0.38,11.5,1981,55.2
house,CA,D,No,1981,D000592,3211,4.2,0.38,11.5,1981,54.7
house,NY,R,No,1981,W000752,3211,4.2,0.38,11.5,1981,54.1
house,TX,D,No,1981,P000104,3211,4.2,0.38,11.5,1981,53.8
house,OH,D,No,1981,S000282,3211,4.2,0.38,11.5,1981,53.7
house,NM,R,No,1981,S000463,3211,4.2,0.38,11.5,1981,53.5
house,CA,D,No,1981,L000090,3211,4.2,0.38,11.5,1981,52.9
house,NY,R,No,1981,M000842,3211,4.2,0.38,11.5,1981,52.1
house,PA,I,No,1981,F000235,3211,4.2,0.38,11.5,1981,52.1
house,CA,D,No,1981,M000206,3211,4.2,0.38,11.5,1981,51.9
house,PA,R,No,1981,N000027,3211,4.2,0.38,11.5,1981,51.9
house,NJ,R,No,1981,R000465,3211,4.2,0.38,11.5,1981,51.3
house,OH,R,No,1981,W000235,3211,4.2,0.38,11.5,1981,49.4
house,AL,R,No,1981,S000514,3211,4.2,0.38,11.5,1981,49.3
house,VA,R,No,1981,B000556,3211,4.2,0.38,11.5,1981,48.9
house,UT,R,No,1981,H000172,3211,4.2,0.38,11.5,1981,48.4
house,WA,R,No,1981,M000999,3211,4.2,0.38,11.5,1981,47.6
house,OH,R,No,1981,A000220,3211,4.2,0.38,11.5,1981,46.3
house,SD,R,No,1981,R000308,3211,4.2,0.38,11.5,1981,45.9
house,WV,R,No,1981,B000358,3211,4.2,0.38,11.5,1981,45.8
house,NC,R,No,1981,J000200,3211,4.2,0.38,11.5,1981,44.8
house,KS,R,No,1981,R000307,3211,4.2,0.38,11.5,1981,44.7
house,CT,D,No,1981,K000118,3211,4.2,0.38,11.5,1981,44.5
house,PA,D,No,1981,C000846,3211,4.2,0.38,11.5,1981,44.4
house,NY,R,No,1981,C000158,3211,4.2,0.38,11.5,1981,43.9
house,CA,R,No,1981,F000102,3211,4.2,0.38,11.5,1981,43.7
house,KY,R,No,1981,R000395,3211,4.2,0.38,11.5,1981,43
house,MO,R,No,1981,E000174,3211,4.2,0.38,11.5,1981,43
house,OR,R,No,1981,S000527,3211,4.2,0.38,11.5,1981,43
house,CT,R,No,1981,D000231,3211,4.2,0.38,11.5,1981,42.8
house,IN,D,No,1981,H000058,3211,4.2,0.38,11.5,1981,42.8
house,VA,R,No,1981,W000672,3211,4.2,0.38,11.5,1981,41.9
house,FL,R,No,1981,S000303,3211,4.2,0.38,11.5,1981,41.7
house,MD,D,No,1981,H000874,3211,4.2,0.38,11.5,1981,41.6
house,GA,D,No,1981,H000340,3211,4.2,0.38,11.5,1981,41.5
house,IL,R,No,1981,M000195,3211,4.2,0.38,11.5,1981,41
house,WV,R,No,1981,S000818,3211,4.2,0.38,11.5,1981,40.9
house,CO,R,No,1981,B000919,3211,4.2,0.38,11.5,1981,40.9
house,MA,D,No,1981,F000339,3211,4.2,0.38,11.5,1981,40.8
house,MO,R,No,1981,B000047,3211,4.2,0.38,11.5,1981,40.4
house,NE,R,No,1981,D000065,3211,4.2,0.38,11.5,1981,39.7
house,SC,R,No,1981,H000302,3211,4.2,0.38,11.5,1981,39.4
house,NY,R,No,1981,M000458,3211,4.2,0.38,11.5,1981,38.8
house,ND,D,No,1981,D000432,3211,4.2,0.38,11.5,1981,38.6
house,IN,R,No,1981,C000542,3211,4.2,0.38,11.5,1981,37.6
house,MI,R,No,1981,D000548,3211,4.2,0.38,11.5,1981,37.5
house,MS,D,No,1981,D000466,3211,4.2,0.38,11.5,1981,37.4
house,LA,D,No,1981,R000384,3211,4.2,0.38,11.5,1981,37.3
house,OH,R,No,1981,O000163,3211,4.2,0.38,11.5,1981,36.9
house,NY,R,No,1981,M000174,3211,4.2,0.38,11.5,1981,36.7
house,FL,R,No,1981,M000350,3211,4.2,0.38,11.5,1981,36.5
house,NC,R,No,1981,H000490,3211,4.2,0.38,11.5,1981,36.2
house,ID,R,No,1981,C000858,3211,4.2,0.38,11.5,1981,35.5
house,PA,R,No,1981,C000845,3211,4.2,0.38,11.5,1981,34.1
house,NH,R,No,1981,G000445,3211,4.2,0.38,11.5,1981,33.9
house,RI,R,No,1981,S000136,3211,4.2,0.38,11.5,1981,33.8
house,CA,R,No,1981,L000479,3211,4.2,0.38,11.5,1981,33.7
house,SC,R,No,1981,N000005,3211,4.2,0.38,11.5,1981,33.6
house,CT,D,No,1981,G000120,3211,4.2,0.38,11.5,1981,32.6
house,CA,R,No,1981,H000981,3211,4.2,0.38,11.5,1981,32.6
house,MD,D,No,1981,D000593,3211,4.2,0.38,11.5,1981,32.1
house,MI,D,No,1981,H000547,3211,4.2,0.38,11.5,1981,32.1
house,OR,D,No,1981,W000779,3211,4.2,0.38,11.5,1981,31.7
house,OH,R,No,1981,M000432,3211,4.2,0.38,11.5,1981,31
house,OK,D,No,1981,M000398,3211,4.2,0.38,11.5,1981,30.8
house,OH,D,No,1981,E000031,3211,4.2,0.38,11.5,1981,30.8
house,NY,D,No,1981,S000148,3211,4.2,0.38,11.5,1981,30.1
house,WI,R,No,1981,G000524,3211,4.2,0.38,11.5,1981,29.7
house,MI,R,No,1981,S000409,3211,4.2,0.38,11.5,1981,29.6
house,TX,R,No,1981,F000111,3211,4.2,0.38,11.5,1981,28.9
house,CA,R,No,1981,D000492,3211,4.2,0.38,11.5,1981,28.5
house,MN,R,No,1981,W000237,3211,4.2,0.38,11.5,1981,28.5
house,NJ,R,No,1981,S000522,3211,4.2,0.38,11.5,1981,27.8
house,IN,R,No,1981,H000586,3211,4.2,0.38,11.5,1981,27.7
house,NY,R,No,1981,L000547,3211,4.2,0.38,11.5,1981,27.6
senate,AL,R,No,1981,D000259,3211,4.2,0.38,11.5,1981,56.5
senate,IL,D,No,1981,D000366,3211,4.2,0.38,11.5,1981,53.5
senate,WA,R,No,1981,G000333,3211,4.2,0.38,11.5,1981,53
senate,PA,R,No,1981,S000709,3211,4.2,0.38,11.5,1981,50.9
senate,NJ,R,No,1981,B000756,3211,4.2,0.38,11.5,1981,50.7
senate,GA,R,No,1981,M000257,3211,4.2,0.38,11.5,1981,50
senate,NC,R,No,1981,E000017,3211,4.2,0.38,11.5,1981,49.7
senate,AK,R,No,1981,M001085,3211,4.2,0.38,11.5,1981,47.8
senate,NY,R,No,1981,D000018,3211,4.2,0.38,11.5,1981,43.4
senate,OK,R,No,1981,N000102,3211,4.2,0.38,11.5,1981,32.1
house,NC,D,No,1983,C000462,3638.1,11.1,0.39,11.74,1983,65.6
house,IL,D,No,1983,H000388,3638.1,11.1,0.39,11.74,1983,64.9
house,VA,D,No,1983,O000069,3638.1,11.1,0.39,11.74,1983,62.8
house,NV,R,No,1983,V000124,3638.1,11.1,0.39,11.74,1983,61.5
house,UT,R,No,1983,N000106,3638.1,11.1,0.39,11.74,1983,58.3
house,FL,R,No,1983,L000295,3638.1,11.1,0.39,11.74,1983,58.2
house,CA,D,No,1983,B001158,3638.1,11.1,0.39,11.74,1983,57.8
house,AZ,D,No,1983,M000589,3638.1,11.1,0.39,11.74,1983,57.2
house,TX,D,No,1983,V000026,3638.1,11.1,0.39,11.74,1983,56.9
house,GA,D,No,1983,R000481,3638.1,11.1,0.39,11.74,1983,56.9
house,NC,D,No,1983,V000006,3638.1,11.1,0.39,11.74,1983,56.8
house,PA,D,No,1983,K000307,3638.1,11.1,0.39,11.74,1983,56.3
house,GA,D,No,1983,R000080,3638.1,11.1,0.39,11.74,1983,55.9
house,VA,D,No,1983,S000453,3638.1,11.1,0.39,11.74,1983,55.6
house,CA,R,No,1983,M000306,3638.1,11.1,0.39,11.74,1983,55.4
house,VA,R,No,1983,B000229,3638.1,11.1,0.39,11.74,1983,54.4
house,CA,D,No,1983,T000316,3638.1,11.1,0.39,11.74,1983,52.9
house,PA,R,No,1983,G000121,3638.1,11.1,0.39,11.74,1983,52.7
house,FL,R,No,1983,B000463,3638.1,11.1,0.39,11.74,1983,52.5
house,CA,R,No,1983,P000005,3638.1,11.1,0.39,11.74,1983,52
house,OR,R,No,1983,S000607,3638.1,11.1,0.39,11.74,1983,51.6
house,MI,D,No,1983,L000263,3638.1,11.1,0.39,11.74,1983,51.3
house,FL,D,No,1983,M000023,3638.1,11.1,0.39,11.74,1983,49.8
house,NY,D,No,1983,T000326,3638.1,11.1,0.39,11.74,1983,48.5
house,CT,R,No,1983,J000163,3638.1,11.1,0.39,11.74,1983,48
house,WI,D,No,1983,M000881,3638.1,11.1,0.39,11.74,1983,47.3
house,CO,R,No,1983,S000109,3638.1,11.1,0.39,11.74,1983,46.9
house,TN,R,No,1983,S001075,3638.1,11.1,0.39,11.74,1983,46.8
house,NY,D,No,1983,O000159,3638.1,11.1,0.39,11.74,1983,46.5
house,AZ,R,No,1983,M000303,3638.1,11.1,0.39,11.74,1983,46.3
house,NY,R,No,1983,B000586,3638.1,11.1,0.39,11.74,1983,46.3
house,TX,D,No,1983,O000107,3638.1,11.1,0.39,11.74,1983,45.6
house,IL,D,No,1983,L000342,3638.1,11.1,0.39,11.74,1983,45
house,IN,R,No,1983,B001149,3638.1,11.1,0.39,11.74,1983,44.5
house,AL,D,No,1983,E000201,3638.1,11.1,0.39,11.74,1983,44.1
house,IN,D,No,1983,M000342,3638.1,11.1,0.39,11.74,1983,43.6
house,NV,D,No,1983,R000146,3638.1,11.1,0.39,11.74,1983,43.1
house,CA,R,No,1983,Z000014,3638.1,11.1,0.39,11.74,1983,43
house,PA,D,No,1983,H000269,3638.1,11.1,0.39,11.74,1983,42.9
house,FL,R,No,1983,M000019,3638.1,11.1,0.39,11.74,1983,42.2
house,CA,D,No,1983,B000711,3638.1,11.1,0.39,11.74,1983,42.1
house,CA,D,No,1983,B000410,3638.1,11.1,0.39,11.74,1983,41.7
house,FL,D,No,1983,S000586,3638.1,11.1,0.39,11.74,1983,41.7
house,CA,D,No,1983,B000236,3638.1,11.1,0.39,11.74,1983,41.5
house,TX,D,No,1983,C000621,3638.1,11.1,0.39,11.74,1983,41.1
house,MS,R,No,1983,F000347,3638.1,11.1,0.39,11.74,1983,41.1
house,NC,D,No,1983,B000845,3638.1,11.1,0.39,11.74,1983,40.5
house,WA,R,No,1983,C000293,3638.1,11.1,0.39,11.74,1983,40.5
house,SC,D,No,1983,S000749,3638.1,11.1,0.39,11.74,1983,40.2
house,NY,D,No,1983,A000022,3638.1,11.1,0.39,11.74,1983,40.1
house,NJ,R,No,1983,S000097,3638.1,11.1,0.39,11.74,1983,39.9
house,WV,D,No,1983,M000844,3638.1,11.1,0.39,11.74,1983,39.6
house,CA,D,No,1983,L000264,3638.1,11.1,0.39,11.74,1983,39.6
house,GA,D,No,1983,T000184,3638.1,11.1,0.39,11.74,1983,39.1
house,GA,D,No,1983,D000051,3638.1,11.1,0.39,11.74,1983,39.1
house,WI,D,No,1983,K000259,3638.1,11.1,0.39,11.74,1983,39.1
house,TX,D,No,1983,A000209,3638.1,11.1,0.39,11.74,1983,38.9
house,CT,D,No,1983,M000992,3638.1,11.1,0.39,11.74,1983,38.2
house,IL,D,No,1983,D000563,3638.1,11.1,0.39,11.74,1983,38.1
house,PA,R,No,1983,R000243,3638.1,11.1,0.39,11.74,1983,37.4
house,NY,D,No,1983,M001057,3638.1,11.1,0.39,11.74,1983,37.2
house,OH,D,No,1983,K000009,3638.1,11.1,0.39,11.74,1983,36.5
house,CA,D,No,1983,B000648,3638.1,11.1,0.39,11.74,1983,36.4
house,VA,D,No,1983,B000657,3638.1,11.1,0.39,11.74,1983,36.4
house,SC,D,No,1983,T000034,3638.1,11.1,0.39,11.74,1983,36.4
house,OH,R,No,1983,D000294,3638.1,11.1,0.39,11.74,1983,36
house,DE,D,No,1983,C000174,3638.1,11.1,0.39,11.74,1983,35.9
house,TX,D,No,1983,B000997,3638.1,11.1,0.39,11.74,1983,35.9
house,TX,R,No,1983,B000204,3638.1,11.1,0.39,11.74,1983,35.3
house,OH,D,No,1983,F000059,3638.1,11.1,0.39,11.74,1983,35.2
house,NM,D,No,1983,R000229,3638.1,11.1,0.39,11.74,1983,35.1
house,WV,D,No,1983,W000654,3638.1,11.1,0.39,11.74,1983,35
house,MN,D,No,1983,S000407,3638.1,11.1,0.39,11.74,1983,34.7
house,ME,R,No,1983,M000512,3638.1,11.1,0.39,11.74,1983,34.6
house,CA,D,No,1983,L000225,3638.1,11.1,0.39,11.74,1983,34.5
house,KS,D,No,1983,S000477,3638.1,11.1,0.39,11.74,1983,34.4
house,PA,D,No,1983,B000644,3638.1,11.1,0.39,11.74,1983,34.2
house,WV,D,No,1983,S000779,3638.1,11.1,0.39,11.74,1983,31.9
house,IL,D,No,1983,E000250,3638.1,11.1,0.39,11.74,1983,31.4
house,NJ,D,No,1983,T000317,3638.1,11.1,0.39,11.74,1983,31.4
house,MO,D,No,1983,W000326,3638.1,11.1,0.39,11.74,1983,31.2
house,MN,D,No,1983,P000215,3638.1,11.1,0.39,11.74,1983,31.1
house,OH,R,No,1983,K000016,3638.1,11.1,0.39,11.74,1983,30.6
house,TN,D,No,1983,C000754,3638.1,11.1,0.39,11.74,1983,28.5
house,KY,D,No,1983,P000229,3638.1,11.1,0.39,11.74,1983,28.4
senate,NJ,D,No,1983,L000123,3638.1,11.1,0.39,11.74,1983,58.9
senate,WA,R,No,1983,E000236,3638.1,11.1,0.39,11.74,1983,57.2
senate,NV,R,No,1983,H000439,3638.1,11.1,0.39,11.74,1983,54.1
senate,CA,R,No,1983,W000607,3638.1,11.1,0.39,11.74,1983,49.4
senate,NM,D,No,1983,B000468,3638.1,11.1,0.39,11.74,1983,39.3
house,MD,R,No,1985,B000392,4346.7,5.6,0.4,11.99,1985,61.1
house,LA,D,No,1985,L000411,4346.7,5.6,0.4,11.99,1985,60.9
house,IL,R,No,1985,G000499,4346.7,5.6,0.4,11.99,1985,59.8
house,VA,R,No,1985,S000479,4346.7,5.6,0.4,11.99,1985,59.6
house,NC,R,No,1985,B000104,4346.7,5.6,0.4,11.99,1985,58.1
house,KS,R,No,1985,M000684,4346.7,5.6,0.4,11.99,1985,56.5
house,IL,R,No,1985,F000049,4346.7,5.6,0.4,11.99,1985,55.8
house,CO,R,No,1985,S000991,4346.7,5.6,0.4,11.99,1985,55.5
house,NC,R,No,1985,C000556,4346.7,5.6,0.4,11.99,1985,53.8
house,NC,R,No,1985,M000566,4346.7,5.6,0.4,11.99,1985,52.7
house,AL,R,No,1985,C000052,4346.7,5.6,0.4,11.99,1985,52.3
house,NY,D,No,1985,M000117,4346.7,5.6,0.4,11.99,1985,52.2
house,TX,D,No,1985,B001172,4346.7,5.6,0.4,11.99,1985,49.7
house,NJ,R,No,1985,G000025,4346.7,5.6,0.4,11.99,1985,49.1
house,NY,D,No,1985,W000038,4346.7,5.6,0.4,11.99,1985,48
house,PA,D,No,1985,K000008,4346.7,5.6,0.4,11.99,1985,47.8
house,WA,R,No,1985,M000736,4346.7,5.6,0.4,11.99,1985,46.6
house,HI,D,No,1985,A000014,4346.7,5.6,0.4,11.99,1985,46.5
house,IA,R,No,1985,L000305,4346.7,5.6,0.4,11.99,1985,46.3
house,NC,R,No,1985,C000555,4346.7,5.6,0.4,11.99,1985,45.6
house,TX,R,No,1985,A000217,4346.7,5.6,0.4,11.99,1985,44.5
house,NY,R,No,1985,D000359,4346.7,5.6,0.4,11.99,1985,44.3
house,ID,D,No,1985,S000785,4346.7,5.6,0.4,11.99,1985,44.2
house,NH,R,No,1985,S000606,4346.7,5.6,0.4,11.99,1985,43.8
house,NY,R,No,1985,E000033,4346.7,5.6,0.4,11.99,1985,43.7
house,OH,D,No,1985,T000350,4346.7,5.6,0.4,11.99,1985,43.7
house,TX,R,No,1985,B000666,4346.7,5.6,0.4,11.99,1985,42.9
house,AR,D,No,1985,R000354,4346.7,5.6,0.4,11.99,1985,42.8
house,AZ,R,No,1985,K000306,4346.7,5.6,0.4,11.99,1985,42.5
house,MI,R,No,1985,H000514,4346.7,5.6,0.4,11.99,1985,42.5
house,IL,D,No,1985,B000971,4346.7,5.6,0.4,11.99,1985,40.8
house,TX,D,No,1985,C000312,4346.7,5.6,0.4,11.99,1985,39.8
house,TX,R,No,1985,C000653,4346.7,5.6,0.4,11.99,1985,39.8
house,UT,R,No,1985,M000860,4346.7,5.6,0.4,11.99,1985,39.5
house,TX,R,No,1985,D000217,4346.7,5.6,0.4,11.99,1985,37.7
house,MA,D,No,1985,A000226,4346.7,5.6,0.4,11.99,1985,36.7
house,TN,D,No,1985,G000309,4346.7,5.6,0.4,11.99,1985,35.9
house,IN,D,No,1985,V000108,4346.7,5.6,0.4,11.99,1985,35.4
house,TX,R,No,1985,B000213,4346.7,5.6,0.4,11.99,1985,35.3
house,GA,R,No,1985,S001122,4346.7,5.6,0.4,11.99,1985,34.2
house,MI,R,No,1985,S000143,4346.7,5.6,0.4,11.99,1985,31.2
house,TX,R,No,1985,S001101,4346.7,5.6,0.4,11.99,1985,29.3
house,CT,R,No,1985,R000482,4346.7,5.6,0.4,11.99,1985,27.6
senate,WV,D,No,1985,R000361,4346.7,5.6,0.4,11.99,1985,47.5
senate,KY,R,No,1985,M000355,4346.7,5.6,0.4,11.99,1985,42.9
senate,MA,D,No,1985,K000148,4346.7,5.6,0.4,11.99,1985,41.1
house,NY,R,No,1987,H000814,4870.2,7.9,0.41,12.22,1987,60.4
house,SC,R,No,1987,R000072,4870.2,7.9,0.41,12.22,1987,59.8
house,NY,D,No,1987,S000480,4870.2,7.9,0.41,12.22,1987,57.4
house,HI,R,No,1987,S000014,4870.2,7.9,0.41,12.22,1987,56.6
house,VA,D,No,1987,P000326,4870.2,7.9,0.41,12.22,1987,56.4
house,MD,R,No,1987,M000941,4870.2,7.9,0.41,12.22,1987,55.9
house,KY,R,No,1987,B001066,4870.2,7.9,0.41,12.22,1987,55.2
house,CO,D,No,1987,C000077,4870.2,7.9,0.41,12.22,1987,53.7
house,ME,D,No,1987,B000798,4870.2,7.9,0.41,12.22,1987,52.2
house,OK,R,No,1987,I000024,4870.2,7.9,0.41,12.22,1987,52.1
house,CO,R,No,1987,H000444,4870.2,7.9,0.41,12.22,1987,51.7
