chamber,state,party,incumbent,termstart,age,bioguide
house,IN,R,Yes,1983,55.9,M001130
house,TX,D,Yes,1983,55.8,P000104
house,AZ,R,Yes,1983,55.8,S001044
house,MA,D,Yes,1983,55.7,M000834
house,VA,D,No,1983,55.6,S000453
house,PA,D,Yes,1983,55.5,M001088
house,NM,R,Yes,1983,55.5,S000463
house,CA,R,No,1983,55.4,M000306
house,NJ,D,Yes,1983,55.4,H000840
house,MI,D,Yes,1983,55.4,F000270
house,OR,D,Yes,1983,55.4,W000227
house,NC,R,Yes,1983,55.4,B000966
house,NY,D,Yes,1983,55.3,W000258
house,TX,D,Yes,1983,55.3,D000203
house,PA,D,Yes,1983,55.2,Y000014
house,PA,R,Yes,1983,55.1,G000291
house,IL,D,Yes,1983,55.0,R000458
house,RI,D,Yes,1983,55.0,S000762
house,KY,R,Yes,1983,54.9,S000669
house,CA,D,Yes,1983,54.9,L000090
house,MO,R,Yes,1983,54.9,T000075
house,TX,R,Yes,1983,54.8,A000215
house,OH,D,Yes,1983,54.8,A000214
house,SC,R,Yes,1983,54.7,S000718
house,NM,R,Yes,1983,54.6,L000506
house,MN,R,Yes,1983,54.4,F000380
house,VA,R,No,1983,54.4,B000229
house,AL,R,Yes,1983,54.3,E000084
house,NY,R,Yes,1983,54.1,M000842
house,IL,D,Yes,1983,54.1,S000423
house,PA,D,Yes,1983,54.1,F000235
house,OH,R,Yes,1983,54.0,G000349
house,TN,D,Yes,1983,54.0,L000381
house,NY,D,Yes,1983,53.9,O000134
house,CA,D,Yes,1983,53.9,M000206
house,WA,D,Yes,1983,53.8,F000239
house,PA,R,Yes,1983,53.7,C000523
house,PA,R,Yes,1983,53.7,C000807
house,MI,D,Yes,1983,53.6,C000714
house,CA,R,Yes,1983,53.6,B000024
house,PA,R,Yes,1983,53.4,S000146
house,OH,R,Yes,1983,53.4,K000190
house,VA,R,Yes,1983,53.3,P000080
house,MI,D,Yes,1983,53.3,K000172
house,NJ,R,Yes,1983,53.3,R000465
house,CA,R,Yes,1983,53.3,D000044
house,NY,R,Yes,1983,53.2,G000417
house,MA,D,Yes,1983,53.2,M000264
house,CA,D,No,1983,52.9,T000316
house,MN,R,Yes,1983,52.9,S000795
house,NC,D,Yes,1983,52.7,H000448
house,PA,R,No,1983,52.7,G000121
house,NY,D,Yes,1983,52.6,R000053
house,FL,R,No,1983,52.5,B000463
house,NY,R,Yes,1983,52.4,S000675
house,FL,D,Yes,1983,52.4,I000029
house,ID,R,Yes,1983,52.3,H000171
house,IL,R,Yes,1983,52.2,C000873
house,FL,R,Yes,1983,52.0,Y000031
house,GA,D,Yes,1983,52.0,L000265
house,CA,R,No,1983,52.0,P000005
house,CT,R,Yes,1983,51.9,M000527
house,NY,R,Yes,1983,51.8,L000243
house,MO,D,Yes,1983,51.8,V000112
house,IN,D,Yes,1983,51.7,H000114
house,MO,D,Yes,1983,51.7,C000488
house,TX,D,Yes,1983,51.7,L000180
house,OR,R,No,1983,51.6,S000607
house,MI,D,Yes,1983,51.5,T000356
house,MI,R,Yes,1983,51.4,V000027
house,NJ,R,Yes,1983,51.3,R000262
house,MI,D,No,1983,51.3,L000263
house,IL,D,Yes,1983,51.3,C000634
house,OH,D,Yes,1983,51.3,P000170
house,PA,R,Yes,1983,51.3,M000399
house,CA,D,Yes,1983,51.1,S000810
house,CA,D,Yes,1983,51.1,M000794
house,MO,D,Yes,1983,51.0,S000465
house,PA,R,Yes,1983,50.9,S000394
house,VA,R,Yes,1983,50.9,B000556
house,IN,D,Yes,1983,50.9,J000033
house,PA,D,Yes,1983,50.5,M001120
house,MD,D,Yes,1983,50.4,B001220
house,MI,R,Yes,1983,50.4,D000131
house,UT,R,Yes,1983,50.4,H000172
house,NJ,D,Yes,1983,50.2,H000930
house,CA,D,Yes,1983,50.2,B000318
house,KY,D,Yes,1983,50.2,M000291
house,MI,R,Yes,1983,50.0,P000574
house,GA,D,Yes,1983,50.0,J000083
house,NY,D,Yes,1983,50.0,G000047
house,MA,D,Yes,1983,49.9,E000013
house,FL,D,No,1983,49.8,M000023
house,WA,R,Yes,1983,49.6,M000999
house,TX,D,Yes,1983,49.6,W000570
house,AK,R,Yes,1983,49.6,Y000033
house,FL,D,Yes,1983,49.4,F000430
house,KY,R,Yes,1983,49.2,H000776
house,AR,D,Yes,1983,49.0,A000103
house,AL,D,Yes,1983,48.7,S000320
house,VT,R,Yes,1983,48.6,J000072
house,CT,D,Yes,1983,48.6,R000067
house,NY,D,No,1983,48.5,T000326
house,CA,R,Yes,1983,48.4,S000393
house,CA,D,Yes,1983,48.4,D000373
house,MN,D,Yes,1983,48.3,O000006
house,CA,R,Yes,1983,48.2,L000274
house,CA,D,Yes,1983,48.2,P000121
house,NC,D,Yes,1983,48.2,N000016
house,CT,R,No,1983,48.0,J000163
house,NY,D,Yes,1983,47.9,N000163
house,GA,D,Yes,1983,47.8,M000413
house,IL,R,Yes,1983,47.6,P000444
house,NY,R,Yes,1983,47.5,K000086
house,MT,R,Yes,1983,47.4,M000139
house,TX,R,Yes,1983,47.4,P000583
house,NY,D,Yes,1983,47.4,F000088
house,WI,D,No,1983,47.3,M000881
house,WA,D,Yes,1983,47.3,S001115
house,CA,D,Yes,1983,47.1,D000222
house,NC,R,Yes,1983,47.1,M000183
house,AR,R,Yes,1983,47.0,B000422
house,IL,R,Yes,1983,47.0,C000871
house,IL,R,Yes,1983,47.0,M000041
house,CO,R,No,1983,46.9,S000109
house,TN,R,No,1983,46.8,S001075
house,KS,R,Yes,1983,46.7,R000307
house,NY,D,No,1983,46.5,O000159
house,CT,D,Yes,1983,46.5,K000118
house,MD,D,Yes,1983,46.5,M000702
house,PA,D,Yes,1983,46.4,C000846
house,AZ,R,No,1983,46.3,M000303
house,NY,R,No,1983,46.3,B000586
house,SC,D,Yes,1983,46.3,D000267
house,WA,D,Yes,1983,45.8,B000620
house,CA,R,Yes,1983,45.7,F000102
house,MA,D,Yes,1983,45.6,S001040
house,TX,D,No,1983,45.6,O000107
house,KY,D,Yes,1983,45.5,H000878
house,OK,R,Yes,1983,45.5,E000077
house,AL,D,Yes,1983,45.4,F000208
house,NJ,D,Yes,1983,45.3,F000215
house,NH,D,Yes,1983,45.2,D000017
house,MT,D,Yes,1983,45.2,W000520
house,IL,D,No,1983,45.0,L000342
house,KY,R,Yes,1983,45.0,R000395
house,MO,R,Yes,1983,45.0,E000174
house,OR,R,Yes,1983,45.0,S000527
house,AR,D,Yes,1983,44.9,A000213
house,MN,D,Yes,1983,44.8,S000005
house,IN,D,Yes,1983,44.8,H000058
house,IN,R,No,1983,44.5,B001149
house,CA,D,Yes,1983,44.5,P000047
house,WI,D,Yes,1983,44.5,A000224
house,WI,D,Yes,1983,44.3,O000007
house,WI,R,Yes,1983,44.2,R000459
house,TX,D,Yes,1983,44.2,S000851
house,NY,D,Yes,1983,44.1,M000473
house,AL,D,No,1983,44.1,E000201
house,OK,D,Yes,1983,44.1,W000194
house,VA,R,Yes,1983,43.9,W000672
house,NY,D,Yes,1983,43.9,L000516
house,WA,D,Yes,1983,43.8,L000486
house,FL,R,Yes,1983,43.7,S000303
house,OK,D,Yes,1983,43.7,J000232
house,IL,R,Yes,1983,43.6,C000773
house,IN,D,No,1983,43.6,M000342
house,MD,D,Yes,1983,43.6,H000874
house,GA,D,Yes,1983,43.5,H000340
house,NC,D,Yes,1983,43.4,R000436
house,CA,D,Yes,1983,43.3,W000215
house,KS,R,Yes,1983,43.3,W000426
house,CO,D,Yes,1983,43.3,W000647
house,LA,R,Yes,1983,43.2,M000923
house,NE,R,Yes,1983,43.2,B000403
house,NY,D,Yes,1983,43.2,L000556
house,UT,R,Yes,1983,43.2,M000143
house,MI,D,Yes,1983,43.2,W000682
house,IA,D,Yes,1983,43.1,H000206
house,NV,D,No,1983,43.1,R000146
house,IL,R,Yes,1983,43.0,M000195
house,CA,R,No,1983,43.0,Z000014
house,PA,D,No,1983,42.9,H000269
house,CO,R,Yes,1983,42.9,B000919
house,OH,D,Yes,1983,42.8,O000001
house,MA,D,Yes,1983,42.8,F000339
house,WI,R,Yes,1983,42.6,P000265
house,SC,R,Yes,1983,42.4,C000079
house,CO,D,Yes,1983,42.4,S000142
house,NY,D,Yes,1983,42.3,S000673
house,GA,D,Yes,1983,42.2,F000329
house,MN,D,Yes,1983,42.2,V000087
house,PA,R,Yes,1983,42.2,R000277
house,FL,R,No,1983,42.2,M000019
house,CA,D,No,1983,42.1,B000711
house,OK,D,Yes,1983,42.1,E000184
house,WA,D,Yes,1983,42.0,D000327
house,PA,D,Yes,1983,42.0,W000044
house,WY,R,Yes,1983,41.9,C000344
house,MO,D,Yes,1983,41.9,G000132
house,CA,R,Yes,1983,41.8,P000097
house,CA,D,No,1983,41.7,B000410
house,NE,R,Yes,1983,41.7,D000065
house,FL,D,No,1983,41.7,S000586
house,LA,D,Yes,1983,41.5,H000901
house,CA,D,No,1983,41.5,B000236
house,SC,R,Yes,1983,41.4,H000302
house,CO,D,Yes,1983,41.4,K000304
house,PA,D,Yes,1983,41.4,G000402
house,CA,D,Yes,1983,41.3,M000249
house,MS,R,Yes,1983,41.2,L000447
house,NJ,R,Yes,1983,41.2,C000809
house,TX,D,No,1983,41.1,C000621
house,CA,R,Yes,1983,41.1,T000188
house,MS,R,No,1983,41.1,F000347
house,TX,D,Yes,1983,41.0,F000392
house,OH,D,Yes,1983,41.0,H000074
house,CO,R,Yes,1983,40.9,K000322
house,NY,R,Yes,1983,40.8,M000458
house,ND,D,Yes,1983,40.6,D000432
house,CA,D,Yes,1983,40.6,C000581
house,NC,D,No,1983,40.5,B000845
house,NY,R,Yes,1983,40.5,C000165
house,TX,R,Yes,1983,40.5,G000365
house,WA,R,No,1983,40.5,C000293
house,IN,D,Yes,1983,40.5,S000294
house,OH,R,Yes,1983,40.4,W000528
house,FL,D,Yes,1983,40.3,N000032
house,CA,D,Yes,1983,40.2,F000053
house,IA,R,Yes,1983,40.2,L000169
house,OR,D,Yes,1983,40.2,A000337
house,SC,D,No,1983,40.2,S000749
house,TX,D,Yes,1983,40.1,H000144
house,NY,D,No,1983,40.1,A000022
house,PA,R,Yes,1983,40.0,W000068
house,NJ,R,No,1983,39.9,S000097
house,MI,D,No,1983,39.8,C000178
house,LA,R,Yes,1983,39.7,L000371
house,WV,D,No,1983,39.6,M000844
house,IN,R,Yes,1983,39.6,C000542
house,MO,R,Yes,1983,39.6,C000618
house,PA,D,Yes,1983,39.6,E000043
house,CA,D,No,1983,39.6,L000264
house,LA,D,Yes,1983,39.6,T000058
house,WI,R,Yes,1983,39.6,S000244
house,GA,R,Yes,1983,39.5,G000225
house,MS,D,Yes,1983,39.4,D000466
house,MD,D,Yes,1983,39.3,B000160
house,LA,D,Yes,1983,39.2,R000384
house,GA,D,No,1983,39.1,T000184
house,GA,D,No,1983,39.1,D000051
house,WI,D,No,1983,39.1,K000259
house,IL,D,Yes,1983,38.9,R000543
house,FL,D,Yes,1983,38.9,M000688
house,TX,D,No,1983,38.9,A000209
house,OH,R,Yes,1983,38.9,O000163
house,LA,D,Yes,1983,38.8,B000780
house,NY,R,Yes,1983,38.7,M000174
house,FL,R,Yes,1983,38.5,M000350
house,CT,D,No,1983,38.2,M000992
house,IL,D,No,1983,38.1,D000563
house,KS,D,Yes,1983,38.1,G000240
house,TX,D,Yes,1983,38.1,L000237
house,TN,D,Yes,1983,37.9,B000615
house,CA,D,Yes,1983,37.6,M000725
house,TN,D,Yes,1983,37.6,F000261
house,MI,D,Yes,1983,37.6,B000619
house,ID,R,Yes,1983,37.5,C000858
house,PA,R,No,1983,37.4,R000243
house,NY,D,No,1983,37.2,M001057
house,MA,D,Yes,1983,36.8,D000416
house,OH,D,No,1983,36.5,K000009
house,MA,D,Yes,1983,36.5,M000133
house,CA,D,No,1983,36.4,B000648
house,TX,R,Yes,1983,36.4,L000396
house,VA,D,No,1983,36.4,B000657
house,SC,D,No,1983,36.4,T000034
house,CA,R,Yes,1983,36.3,L000517
house,PA,D,No,1983,36.3,K000319
house,OH,R,No,1983,36.0,D000294
house,DE,D,No,1983,35.9,C000174
house,NH,R,Yes,1983,35.9,G000445
house,ME,R,Yes,1983,35.9,S000663
house,TX,D,No,1983,35.9,B000997
house,RI,R,Yes,1983,35.8,S000136
house,CA,R,Yes,1983,35.7,L000479
house,TX,R,No,1983,35.3,B000204
house,OH,D,No,1983,35.2,F000059
house,NM,D,No,1983,35.1,R000229
house,SD,D,Yes,1983,35.1,D000064
house,WV,D,No,1983,35.0,W000654
house,TN,D,Yes,1983,34.8,G000321
house,MN,D,No,1983,34.7,S000407
house,CT,D,Yes,1983,34.6,G000120
house,ME,R,No,1983,34.6,M000512
house,CA,R,Yes,1983,34.6,H000981
house,CA,D,No,1983,34.5,L000225
house,KS,D,No,1983,34.4,S000477
house,PA,D,No,1983,34.2,B000644
house,MD,D,Yes,1983,34.1,D000593
house,MI,D,Yes,1983,34.1,H000547
house,NY,D,Yes,1983,33.9,D000471
house,OR,D,Yes,1983,33.7,W000779
house,WV,D,Yes,1983,33.6,R000011
house,OH,R,Yes,1983,33.0,M000432
house,OK,D,Yes,1983,32.8,M000398
house,OH,D,Yes,1983,32.7,E000031
house,IA,R,Yes,1983,32.2,T000053
house,OK,D,Yes,1983,32.2,S001139
house,NY,D,Yes,1983,32.1,S000148
house,WV,D,No,1983,31.9,S000779
house,WI,R,Yes,1983,31.7,G000524
house,MI,R,Yes,1983,31.6,S000409
house,IL,D,No,1983,31.4,E000250
house,NJ,D,No,1983,31.4,T000317
house,MO,D,No,1983,31.2,W000326
house,MN,D,No,1983,31.1,P000215
house,TX,R,Yes,1983,30.9,F000111
house,MA,D,Yes,1983,30.7,S000286
house,OH,R,No,1983,30.6,K000016
house,CA,R,Yes,1983,30.5,D000492
house,MN,R,Yes,1983,30.4,W000237
house,NJ,R,Yes,1983,29.8,S000522
house,IN,R,Yes,1983,29.7,H000586
house,TN,D,No,1983,28.5,C000754
house,KY,D,No,1983,28.4,P000229
senate,MS,D,Yes,1983,81.4,S000852
senate,WV,D,Yes,1983,80.8,R000046
senate,SC,R,Yes,1983,80.1,T000254
senate,ND,D,Yes,1983,74.5,B001077
senate,AZ,R,Yes,1983,74.0,G000267
senate,WA,D,Yes,1983,70.6,J000013
senate,VT,R,Yes,1983,69.4,S000776
senate,CA,D,Yes,1983,68.5,C000877
senate,WI,D,Yes,1983,67.1,P000553
senate,HI,D,Yes,1983,66.2,M000250
senate,OH,D,Yes,1983,65.6,M000678
senate,WV,D,Yes,1983,65.1,B001210
senate,LA,D,Yes,1983,64.2,L000428
senate,RI,D,Yes,1983,64.1,P000193
senate,IL,R,Yes,1983,63.3,P000222
senate,WA,R,Yes,1983,62.8,C000322
senate,TX,D,Yes,1983,61.9,B000401
senate,AL,D,Yes,1983,61.5,H000445
senate,OH,D,Yes,1983,61.5,G000236
senate,DE,R,Yes,1983,61.5,R000460
senate,NE,D,Yes,1983,61.4,E000284
senate,NC,R,Yes,1983,61.2,H000463
senate,SC,D,Yes,1983,61.0,H000725
senate,OR,R,Yes,1983,60.5,H000343
senate,MD,R,Yes,1983,60.4,M000241
senate,NV,R,Yes,1983,60.4,L000148
senate,RI,R,Yes,1983,60.2,C000269
senate,SD,R,Yes,1983,59.9,A000009
senate,KS,R,Yes,1983,59.5,D000401
senate,AK,R,Yes,1983,59.1,S000888
senate,NJ,D,No,1983,58.9,L000123
senate,AL,R,Yes,1983,58.5,D000259
senate,MT,D,Yes,1983,58.3,M000635
senate,HI,D,Yes,1983,58.3,I000025
senate,KY,D,Yes,1983,58.3,F000268
senate,ID,R,Yes,1983,58.0,M000346
senate,AR,D,Yes,1983,57.4,B001057
senate,TX,R,Yes,1983,57.3,T000322
senate,WA,R,No,1983,57.2,E000236
senate,TN,R,Yes,1983,57.1,B000063
senate,KY,D,Yes,1983,56.7,H000905
senate,ND,R,Yes,1983,56.6,A000208
senate,FL,R,Yes,1983,55.9,H000374
senate,VA,R,Yes,1983,55.9,W000154
senate,NY,D,Yes,1983,55.8,M001054
senate,IL,D,Yes,1983,55.5,D000366
senate,WA,R,Yes,1983,55.0,G000333
senate,NE,D,Yes,1983,54.1,Z000013
senate,NV,R,No,1983,54.1,H000439
senate,IA,R,Yes,1983,54.0,J000101
senate,MO,D,Yes,1983,53.3,E000004
senate,PA,R,Yes,1983,52.9,S000709
senate,FL,D,Yes,1983,52.8,C000356
senate,NH,R,Yes,1983,52.6,R000497
senate,MN,R,Yes,1983,52.2,B000647
senate,GA,R,Yes,1983,52.0,M000257
senate,NC,R,Yes,1983,51.7,E000017
senate,CT,R,Yes,1983,51.6,W000253
senate,WY,R,Yes,1983,51.3,S000429
senate,MA,D,Yes,1983,50.9,K000105
senate,IN,R,Yes,1983,50.7,L000504
senate,NM,R,Yes,1983,50.7,D000407
senate,LA,D,Yes,1983,50.6,J000189
senate,KS,R,Yes,1983,50.4,K000017
senate,OR,R,Yes,1983,50.3,P000009
senate,UT,R,Yes,1983,50.2,G000072
senate,MD,D,Yes,1983,49.9,S000064
senate,WY,R,Yes,1983,49.8,W000092
senate,AK,R,Yes,1983,49.8,M001085
senate,ME,D,Yes,1983,49.4,M000811
senate,CA,R,No,1983,49.4,W000607
senate,IA,R,Yes,1983,49.3,G000386
senate,UT,R,Yes,1983,48.8,H000338
senate,MI,D,Yes,1983,48.5,L000261
senate,MN,R,Yes,1983,48.4,D000566
senate,AR,D,Yes,1983,48.3,P000556
senate,MO,R,Yes,1983,46.3,D000030
senate,TN,D,Yes,1983,46.3,S000068
senate,CO,D,Yes,1983,46.1,H000287
senate,CO,R,Yes,1983,45.8,A000219
senate,AZ,D,Yes,1983,45.7,D000185
senate,NY,R,Yes,1983,45.4,D000018
senate,MS,R,Yes,1983,45.1,C000567
senate,MI,D,Yes,1983,44.9,R000249
senate,ID,R,Yes,1983,44.7,S001138
senate,GA,D,Yes,1983,44.3,N000171
senate,PA,R,Yes,1983,44.2,H000456
senate,VT,D,Yes,1983,42.8,L000174
senate,ME,R,Yes,1983,42.3,C000598
senate,NH,R,Yes,1983,42.2,H000951
senate,MA,D,Yes,1983,41.9,T000393
senate,OK,D,Yes,1983,41.7,B000639
senate,MT,D,Yes,1983,41.1,B000243
senate,SD,R,Yes,1983,40.8,P000513
senate,WI,R,Yes,1983,40.5,K000019
senate,DE,D,Yes,1983,40.1,B000444
senate,NJ,D,Yes,1983,39.4,B001225
senate,NM,D,No,1983,39.3,B000468
senate,CT,D,Yes,1983,38.6,D000388
senate,VA,R,Yes,1983,36.0,T000367
senate,IN,R,Yes,1983,35.9,Q000007
senate,OK,R,Yes,1983,34.1,N000102
house,FL,D,Yes,1985,84.3,P000218
house,IL,D,Yes,1985,80.0,P000522
house,CA,D,Yes,1985,77.3,H000367
house,NJ,D,Yes,1985,75.6,R000374
house,MI,D,Yes,1985,75.4,C000919
house,IL,D,Yes,1985,75.4,Y000013
house,KY,D,Yes,1985,75.3,N000009
house,MS,D,Yes,1985,74.7,W000428
house,FL,D,Yes,1985,74.1,B000371
house,NE,R,Yes,1985,73.5,S000622
house,MA,D,Yes,1985,73.3,B000600
house,TN,D,Yes,1985,72.7,J000216
house,MA,D,Yes,1985,72.1,O000098
house,CA,D,Yes,1985,71.9,A000189
house,NC,D,Yes,1985,71.4,J000256
house,FL,D,Yes,1985,71.2,L000226
house,TX,D,Yes,1985,71.2,P000328
house,VA,D,Yes,1985,70.6,D000038
house,CA,D,Yes,1985,70.0,E000064
house,IL,D,Yes,1985,70.0,A000212
house,TN,R,Yes,1985,69.0,Q000013
house,CA,D,Yes,1985,68.9,R000485
house,LA,D,Yes,1985,68.8,B000592
house,TX,D,Yes,1985,68.7,G000272
house,NY,D,Yes,1985,68.3,S000997
house,FL,D,Yes,1985,67.8,F000041
house,IL,R,Yes,1985,67.5,O000010
house,NY,D,Yes,1985,67.2,B000432
house,OH,R,Yes,1985,67.2,M000718
house,IL,D,Yes,1985,66.9,H000388
house,OH,D,Yes,1985,66.3,S000230
house,AL,D,Yes,1985,66.2,N000095
house,TN,R,Yes,1985,65.8,D000534
house,NY,R,Yes,1985,65.1,H000797
house,FL,D,Yes,1985,65.0,G000153
house,NY,D,Yes,1985,64.9,S000124
house,VA,D,Yes,1985,64.8,O000069
house,OH,R,Yes,1985,64.8,L000116
house,CA,D,Yes,1985,64.8,B000918
house,IA,D,Yes,1985,64.8,S000596
house,CA,R,Yes,1985,64.8,C000322
house,AZ,R,Yes,1985,64.5,R000495
house,MS,D,Yes,1985,64.4,M000865
house,MD,R,Yes,1985,64.3,H000747
house,OH,R,Yes,1985,64.1,W000781
house,NJ,D,Yes,1985,63.9,D000586
house,IA,D,Yes,1985,63.8,B000298
house,AL,D,Yes,1985,63.8,B000431
house,NV,R,Yes,1985,63.5,V000124
house,MA,R,Yes,1985,63.2,C000709
house,FL,D,Yes,1985,62.9,C000321
house,GA,D,Yes,1985,62.8,B000153
house,MI,R,Yes,1985,62.7,B000890
house,MD,D,Yes,1985,62.7,M000826
house,AR,R,Yes,1985,62.7,H000124
house,CA,R,Yes,1985,62.7,M000926
house,AZ,D,Yes,1985,62.6,U000001
house,NY,R,Yes,1985,62.1,G000212
house,TX,D,Yes,1985,62.0,B000880
house,TX,D,Yes,1985,62.0,W000763
house,IL,R,Yes,1985,61.8,M000692
house,TX,D,Yes,1985,61.7,H000067
house,LA,D,Yes,1985,61.7,L000417
house,MO,D,Yes,1985,61.1,Y000051
house,MD,R,No,1985,61.1,B000392
house,TX,D,Yes,1985,61.0,H000070
house,WI,D,Yes,1985,60.9,K000020
house,LA,D,No,1985,60.9,L000411
house,NJ,D,Yes,1985,60.8,R000383
house,IL,R,Yes,1985,60.7,H001022
house,IA,R,Yes,1985,60.6,E000259
house,NJ,D,Yes,1985,60.4,G000511
house,HI,D,Yes,1985,60.3,A000069
house,UT,R,Yes,1985,60.3,N000106
house,HI,D,Yes,1985,60.3,H000449
house,FL,R,Yes,1985,60.2,L000295
house,IL,D,No,1985,60.1,G000400
house,OH,R,Yes,1985,60.1,R000141
house,OH,D,Yes,1985,59.9,S000948
house,VA,R,Yes,1985,59.8,W000406
house,NY,D,Yes,1985,59.8,A000052
house,IL,R,No,1985,59.8,G000499
house,CA,D,Yes,1985,59.8,B001158
house,VA,R,No,1985,59.6,S000479
house,AL,R,Yes,1985,59.6,D000326
house,OH,D,Yes,1985,59.5,L000508
house,IL,D,Yes,1985,59.2,S000081
house,GA,D,Yes,1985,58.9,R000481
house,IN,R,Yes,1985,58.8,H000624
house,NC,D,Yes,1985,58.8,V000006
house,CA,D,Yes,1985,58.6,D000592
house,FL,D,Yes,1985,58.6,H001018
house,NY,R,Yes,1985,58.6,F000141
house,PA,D,Yes,1985,58.5,G000105
house,MI,D,Yes,1985,58.5,D000355
house,PA,D,Yes,1985,58.3,K000307
house,CA,R,Yes,1985,58.3,L000020
house,NC,R,No,1985,58.1,B000104
house,NY,R,Yes,1985,58.1,W000752
house,NC,D,Yes,1985,58.0,W000419
house,GA,D,Yes,1985,57.9,R000080
house,IN,R,Yes,1985,57.9,M001130
house,AZ,R,Yes,1985,57.8,S001044
house,MA,D,Yes,1985,57.7,M000834
house,VA,D,Yes,1985,57.6,S000453
house,PA,D,Yes,1985,57.5,M001088
house,NM,R,Yes,1985,57.5,S000463
house,CA,R,Yes,1985,57.5,M000306
house,NJ,D,Yes,1985,57.4,H000840
house,MI,D,Yes,1985,57.4,F000270
house,OR,D,Yes,1985,57.4,W000227
house,NC,R,Yes,1985,57.4,B000966
house,NY,D,Yes,1985,57.3,W000258
house,TX,D,Yes,1985,57.3,D000203
house,PA,D,Yes,1985,57.2,Y000014
house,PA,R,Yes,1985,57.1,G000291
house,IL,D,Yes,1985,57.0,R000458
house,RI,D,Yes,1985,57.0,S000762
house,KY,R,Yes,1985,56.9,S000669
house,CA,D,Yes,1985,56.9,L000090
house,MO,R,Yes,1985,56.9,T000075
house,TX,R,Yes,1985,56.8,A000215
house,OH,D,Yes,1985,56.8,A000214
house,SC,R,Yes,1985,56.7,S000718
house,NM,R,Yes,1985,56.6,L000506
house,KS,R,No,1985,56.5,M000684
house,MN,R,Yes,1985,56.4,F000380
house,VA,R,Yes,1985,56.4,B000229
house,NY,R,Yes,1985,56.1,M000842
house,PA,D,Yes,1985,56.1,F000235
house,OH,R,Yes,1985,56.0,G000349
house,TN,D,Yes,1985,56.0,L000381
house,CA,D,Yes,1985,55.9,M000206
house,WA,D,Yes,1985,55.8,F000239
house,IL,R,No,1985,55.8,F000049
house,PA,R,Yes,1985,55.8,C000523
house,PA,R,Yes,1985,55.7,C000807
house,MI,D,Yes,1985,55.6,C000714
house,CA,R,Yes,1985,55.6,B000024
house,CO,R,No,1985,55.5,S000991
house,PA,R,Yes,1985,55.4,S000146
house,OH,R,Yes,1985,55.4,K000190
house,VA,R,Yes,1985,55.3,P000080
house,MI,D,Yes,1985,55.3,K000172
house,NJ,R,Yes,1985,55.3,R000465
house,CA,R,Yes,1985,55.3,D000044
house,NY,R,Yes,1985,55.2,G000417
house,MA,D,Yes,1985,55.2,M000264
house,CA,D,Yes,1985,54.9,T000316
house,MN,R,Yes,1985,54.9,S000795
house,NC,D,Yes,1985,54.7,H000448
house,PA,R,Yes,1985,54.7,G000121
house,NY,D,Yes,1985,54.6,R000053
house,FL,R,Yes,1985,54.5,B000463
house,NY,R,Yes,1985,54.4,S000675
house,FL,R,Yes,1985,54.4,I000029
house,IL,R,Yes,1985,54.2,C000873
house,FL,R,Yes,1985,54.1,Y000031
house,CA,R,Yes,1985,54.0,P000005
house,CT,R,Yes,1985,53.9,M000527
house,NC,R,No,1985,53.8,C000556
house,NY,R,Yes,1985,53.8,L000243
house,MO,D,Yes,1985,53.8,V000112
house,IN,D,Yes,1985,53.7,H000114
house,MO,D,Yes,1985,53.7,C000488
house,TX,D,Yes,1985,53.7,L000180
house,OR,R,Yes,1985,53.6,S000607
house,MI,D,Yes,1985,53.5,T000356
house,MI,R,Yes,1985,53.4,V000027
house,NJ,R,Yes,1985,53.3,R000262
house,MI,D,Yes,1985,53.3,L000263
house,IL,D,Yes,1985,53.3,C000634
house,OH,D,Yes,1985,53.3,P000170
house,PA,R,Yes,1985,53.3,M000399
house,CA,D,Yes,1985,53.1,S000810
house,CA,D,Yes,1985,53.1,M000794
house,MO,D,Yes,1985,53.0,S000465
house,PA,R,Yes,1985,52.9,S000394
house,VA,R,Yes,1985,52.9,B000556
house,IN,D,Yes,1985,52.9,J000033
house,NC,R,No,1985,52.7,M000566
house,PA,D,Yes,1985,52.5,M001120
house,MD,D,Yes,1985,52.4,B001220
house,MI,R,Yes,1985,52.4,D000131
house,UT,R,Yes,1985,52.4,H000172
house,AL,R,No,1985,52.3,C000052
house,NJ,D,Yes,1985,52.2,H000930
house,CA,D,Yes,1985,52.2,B000318
house,KY,D,Yes,1985,52.2,M000291
house,NY,D,No,1985,52.2,M000117
house,MI,R,Yes,1985,52.0,P000574
house,GA,D,Yes,1985,52.0,J000083
house,NY,D,Yes,1985,52.0,G000047
house,MA,D,Yes,1985,51.9,E000013
house,FL,D,Yes,1985,51.8,M000023
house,CA,R,No,1985,51.8,D000435
house,WA,R,Yes,1985,51.6,M000999
house,TX,D,Yes,1985,51.6,W000570
house,AK,R,Yes,1985,51.6,Y000033
house,FL,D,Yes,1985,51.4,F000430
house,KY,R,Yes,1985,51.2,H000776
house,AR,D,Yes,1985,51.0,A000103
house,AL,D,Yes,1985,50.7,S000320
house,VT,R,Yes,1985,50.7,J000072
house,NY,D,Yes,1985,50.5,T000326
house,CA,R,Yes,1985,50.4,S000393
house,CA,D,Yes,1985,50.4,D000373
house,MN,D,Yes,1985,50.3,O000006
house,CA,R,Yes,1985,50.2,L000274
